material,motion,trial,timestamp,reading
fabric,push,1,1742113970.35394,"[np.float64(120.9000015258789), np.float64(-24.30000114440918), np.float64(-1617.2860107421875), np.float64(460.5000305175781), np.float64(-813.1500244140625), np.float64(-1527.5040283203125), np.float64(-816.9000244140625), np.float64(487.8000183105469), np.float64(-1546.3800048828125), np.float64(-69.9000015258789), np.float64(-19.05000114440918), np.float64(-1444.498046875), np.float64(29.250001907348633), np.float64(142.5), np.float64(-1676.5760498046875)]"
fabric,push,1,1742113970.457036,"[np.float64(121.80000305175781), np.float64(-32.70000076293945), np.float64(-1617.0439453125), np.float64(461.5500183105469), np.float64(-825.0000610351562), np.float64(-1539.845947265625), np.float64(-815.8500366210938), np.float64(483.0000305175781), np.float64(-1562.35205078125), np.float64(-66.0), np.float64(-17.850000381469727), np.float64(-1453.4520263671875), np.float64(30.750001907348633), np.float64(143.40000915527344), np.float64(-1674.39794921875)]"
fabric,push,1,1742113970.557348,"[np.float64(120.60000610351562), np.float64(-32.55000305175781), np.float64(-1621.157958984375), np.float64(456.1500244140625), np.float64(-826.800048828125), np.float64(-1545.4119873046875), np.float64(-817.050048828125), np.float64(482.4000244140625), np.float64(-1562.35205078125), np.float64(-67.05000305175781), np.float64(-21.150001525878906), np.float64(-1450.06396484375), np.float64(26.700000762939453), np.float64(150.45001220703125), np.float64(-1677.7860107421875)]"
fabric,push,1,1742113970.6622798,"[np.float64(121.20000457763672), np.float64(-33.0), np.float64(-1614.1400146484375), np.float64(461.2500305175781), np.float64(-820.2000122070312), np.float64(-1533.31201171875), np.float64(-814.800048828125), np.float64(486.6000061035156), np.float64(-1564.530029296875), np.float64(-62.70000076293945), np.float64(-18.150001525878906), np.float64(-1443.77197265625), np.float64(30.600000381469727), np.float64(144.45001220703125), np.float64(-1679.238037109375)]"
fabric,push,1,1742113970.7657971,"[np.float64(116.25000762939453), np.float64(-39.75), np.float64(-1610.751953125), np.float64(458.1000061035156), np.float64(-823.800048828125), np.float64(-1537.9100341796875), np.float64(-820.6500244140625), np.float64(482.4000244140625), np.float64(-1557.511962890625), np.float64(-64.35000610351562), np.float64(-18.150001525878906), np.float64(-1454.4200439453125), np.float64(33.150001525878906), np.float64(144.15000915527344), np.float64(-1668.83203125)]"
fabric,push,1,1742113970.8705401,"[np.float64(123.1500015258789), np.float64(-34.80000305175781), np.float64(-1611.47802734375), np.float64(464.70001220703125), np.float64(-822.7500610351562), np.float64(-1536.9420166015625), np.float64(-812.550048828125), np.float64(485.2500305175781), np.float64(-1555.333984375), np.float64(-69.45000457763672), np.float64(-17.55000114440918), np.float64(-1452.968017578125), np.float64(29.100000381469727), np.float64(146.5500030517578), np.float64(-1676.092041015625)]"
fabric,push,1,1742113970.9758,"[np.float64(120.1500015258789), np.float64(-39.30000305175781), np.float64(-1617.0439453125), np.float64(463.5000305175781), np.float64(-822.9000244140625), np.float64(-1529.6820068359375), np.float64(-811.5000610351562), np.float64(484.0500183105469), np.float64(-1552.6719970703125), np.float64(-65.10000610351562), np.float64(-18.75), np.float64(-1449.095947265625), np.float64(30.450000762939453), np.float64(147.75), np.float64(-1670.283935546875)]"
fabric,push,1,1742113971.0760279,"[np.float64(119.55000305175781), np.float64(-30.30000114440918), np.float64(-1615.1080322265625), np.float64(463.3500061035156), np.float64(-822.1500244140625), np.float64(-1537.66796875), np.float64(-809.7000122070312), np.float64(490.6500244140625), np.float64(-1563.56201171875), np.float64(-69.1500015258789), np.float64(-21.30000114440918), np.float64(-1445.7080078125), np.float64(29.400001525878906), np.float64(144.45001220703125), np.float64(-1674.8819580078125)]"
fabric,push,1,1742113971.181227,"[np.float64(127.50000762939453), np.float64(-31.350000381469727), np.float64(-1615.3499755859375), np.float64(459.7500305175781), np.float64(-826.800048828125), np.float64(-1537.66796875), np.float64(-815.7000122070312), np.float64(488.2500305175781), np.float64(-1566.4659423828125), np.float64(-64.80000305175781), np.float64(-15.15000057220459), np.float64(-1446.676025390625), np.float64(31.05000114440918), np.float64(147.45001220703125), np.float64(-1676.092041015625)]"
fabric,push,2,1742113974.7449589,"[np.float64(124.05000305175781), np.float64(-40.650001525878906), np.float64(-1613.656005859375), np.float64(462.1500244140625), np.float64(-824.550048828125), np.float64(-1545.4119873046875), np.float64(-816.9000244140625), np.float64(488.2500305175781), np.float64(-1564.2879638671875), np.float64(-62.250003814697266), np.float64(-17.25), np.float64(-1447.1600341796875), np.float64(27.450000762939453), np.float64(146.5500030517578), np.float64(-1675.8499755859375)]"
fabric,push,2,1742113974.846991,"[np.float64(118.35000610351562), np.float64(-34.05000305175781), np.float64(-1616.5599365234375), np.float64(456.3000183105469), np.float64(-820.3500366210938), np.float64(-1523.8740234375), np.float64(-813.1500244140625), np.float64(492.1500244140625), np.float64(-1558.7220458984375), np.float64(-69.60000610351562), np.float64(-14.100000381469727), np.float64(-1450.5479736328125), np.float64(34.20000076293945), np.float64(143.25), np.float64(-1674.8819580078125)]"
fabric,push,2,1742113974.948887,"[np.float64(117.45000457763672), np.float64(-33.150001525878906), np.float64(-1613.4139404296875), np.float64(456.6000061035156), np.float64(-825.9000244140625), np.float64(-1543.2340087890625), np.float64(-816.1500244140625), np.float64(484.6500244140625), np.float64(-1557.27001953125), np.float64(-64.95000457763672), np.float64(-23.100000381469727), np.float64(-1443.77197265625), np.float64(25.650001525878906), np.float64(146.70001220703125), np.float64(-1676.333984375)]"
fabric,push,2,1742113975.053377,"[np.float64(120.75000762939453), np.float64(-33.30000305175781), np.float64(-1611.2359619140625), np.float64(462.45001220703125), np.float64(-827.7000122070312), np.float64(-1543.4759521484375), np.float64(-813.6000366210938), np.float64(483.9000244140625), np.float64(-1557.0279541015625), np.float64(-63.30000305175781), np.float64(-18.150001525878906), np.float64(-1447.64404296875), np.float64(28.200000762939453), np.float64(142.20001220703125), np.float64(-1674.6400146484375)]"
fabric,push,2,1742113975.158588,"[np.float64(117.30000305175781), np.float64(-40.35000228881836), np.float64(-1604.9439697265625), np.float64(462.0000305175781), np.float64(-827.4000244140625), np.float64(-1535.9739990234375), np.float64(-817.3500366210938), np.float64(491.5500183105469), np.float64(-1554.365966796875), np.float64(-64.35000610351562), np.float64(-22.05000114440918), np.float64(-1446.676025390625), np.float64(22.200000762939453), np.float64(143.85000610351562), np.float64(-1678.0279541015625)]"
fabric,push,2,1742113975.263814,"[np.float64(124.80000305175781), np.float64(-35.55000305175781), np.float64(-1616.3179931640625), np.float64(460.3500061035156), np.float64(-822.1500244140625), np.float64(-1534.280029296875), np.float64(-818.8500366210938), np.float64(483.6000061035156), np.float64(-1566.949951171875), np.float64(-69.1500015258789), np.float64(-14.550000190734863), np.float64(-1449.3380126953125), np.float64(20.850000381469727), np.float64(142.8000030517578), np.float64(-1668.83203125)]"
fabric,push,2,1742113975.36908,"[np.float64(121.80000305175781), np.float64(-30.450000762939453), np.float64(-1616.0760498046875), np.float64(453.6000061035156), np.float64(-826.050048828125), np.float64(-1539.3619384765625), np.float64(-816.4500122070312), np.float64(482.2500305175781), np.float64(-1559.9320068359375), np.float64(-64.20000457763672), np.float64(-18.75), np.float64(-1440.8680419921875), np.float64(26.250001907348633), np.float64(147.15000915527344), np.float64(-1684.803955078125)]"
fabric,push,2,1742113975.472786,"[np.float64(122.85000610351562), np.float64(-33.75), np.float64(-1616.802001953125), np.float64(462.9000244140625), np.float64(-826.5000610351562), np.float64(-1530.8919677734375), np.float64(-814.5000610351562), np.float64(488.1000061035156), np.float64(-1554.1240234375), np.float64(-63.900001525878906), np.float64(-18.0), np.float64(-1441.1099853515625), np.float64(24.0), np.float64(146.10000610351562), np.float64(-1683.8359375)]"
fabric,push,2,1742113975.5760798,"[np.float64(120.00000762939453), np.float64(-31.950000762939453), np.float64(-1621.884033203125), np.float64(460.20001220703125), np.float64(-823.050048828125), np.float64(-1531.3759765625), np.float64(-814.050048828125), np.float64(486.0000305175781), np.float64(-1549.0419921875), np.float64(-69.45000457763672), np.float64(-14.100000381469727), np.float64(-1449.822021484375), np.float64(26.700000762939453), np.float64(140.70001220703125), np.float64(-1675.1240234375)]"
fabric,push,2,1742113975.67954,"[np.float64(120.30000305175781), np.float64(-35.10000228881836), np.float64(-1612.446044921875), np.float64(454.95001220703125), np.float64(-829.050048828125), np.float64(-1534.7640380859375), np.float64(-819.1500244140625), np.float64(488.1000061035156), np.float64(-1554.1240234375), np.float64(-64.20000457763672), np.float64(-15.450000762939453), np.float64(-1453.4520263671875), np.float64(29.700000762939453), np.float64(145.8000030517578), np.float64(-1670.283935546875)]"
fabric,push,2,1742113975.780832,"[np.float64(116.70000457763672), np.float64(-37.05000305175781), np.float64(-1616.802001953125), np.float64(462.3000183105469), np.float64(-822.4500122070312), np.float64(-1535.9739990234375), np.float64(-820.050048828125), np.float64(486.0000305175781), np.float64(-1561.8680419921875), np.float64(-65.85000610351562), np.float64(-15.450000762939453), np.float64(-1447.885986328125), np.float64(28.500001907348633), np.float64(135.45001220703125), np.float64(-1680.9320068359375)]"
fabric,push,2,1742113975.884597,"[np.float64(123.60000610351562), np.float64(-34.20000076293945), np.float64(-1617.2860107421875), np.float64(465.1500244140625), np.float64(-825.4500122070312), np.float64(-1527.5040283203125), np.float64(-815.1000366210938), np.float64(491.70001220703125), np.float64(-1550.7359619140625), np.float64(-65.55000305175781), np.float64(-22.350000381469727), np.float64(-1449.5799560546875), np.float64(37.20000076293945), np.float64(146.25), np.float64(-1676.5760498046875)]"
fabric,push,2,1742113975.986197,"[np.float64(119.55000305175781), np.float64(-31.80000114440918), np.float64(-1615.3499755859375), np.float64(458.2500305175781), np.float64(-826.2000122070312), np.float64(-1541.781982421875), np.float64(-818.550048828125), np.float64(484.20001220703125), np.float64(-1562.1099853515625), np.float64(-64.6500015258789), np.float64(-13.950000762939453), np.float64(-1451.5159912109375), np.float64(33.900001525878906), np.float64(145.65000915527344), np.float64(-1679.238037109375)]"
fabric,push,2,1742113976.0912929,"[np.float64(120.9000015258789), np.float64(-32.85000228881836), np.float64(-1617.5279541015625), np.float64(462.0000305175781), np.float64(-822.7500610351562), np.float64(-1530.407958984375), np.float64(-816.300048828125), np.float64(486.7500305175781), np.float64(-1561.1419677734375), np.float64(-67.20000457763672), np.float64(-16.950000762939453), np.float64(-1454.177978515625), np.float64(29.850000381469727), np.float64(148.5), np.float64(-1669.3160400390625)]"
fabric,push,2,1742113976.1940339,"[np.float64(118.20000457763672), np.float64(-39.75), np.float64(-1614.865966796875), np.float64(464.4000244140625), np.float64(-830.4000244140625), np.float64(-1535.248046875), np.float64(-817.3500366210938), np.float64(487.3500061035156), np.float64(-1560.1739501953125), np.float64(-69.75), np.float64(-17.850000381469727), np.float64(-1447.4019775390625), np.float64(30.750001907348633), np.float64(145.8000030517578), np.float64(-1671.7359619140625)]"
fabric,push,2,1742113976.2993028,"[np.float64(120.60000610351562), np.float64(-33.75), np.float64(-1615.1080322265625), np.float64(461.5500183105469), np.float64(-824.1000366210938), np.float64(-1531.134033203125), np.float64(-820.6500244140625), np.float64(482.70001220703125), np.float64(-1558.7220458984375), np.float64(-65.10000610351562), np.float64(-18.450000762939453), np.float64(-1447.1600341796875), np.float64(25.05000114440918), np.float64(142.35000610351562), np.float64(-1679.7220458984375)]"
fabric,push,2,1742113976.404604,"[np.float64(123.60000610351562), np.float64(-31.950000762939453), np.float64(-1610.0260009765625), np.float64(457.5000305175781), np.float64(-825.1500244140625), np.float64(-1537.426025390625), np.float64(-812.2500610351562), np.float64(483.3000183105469), np.float64(-1555.8179931640625), np.float64(-66.0), np.float64(-14.550000190734863), np.float64(-1441.8359375), np.float64(31.500001907348633), np.float64(144.45001220703125), np.float64(-1676.8179931640625)]"
fabric,push,2,1742113976.506662,"[np.float64(120.00000762939453), np.float64(-34.20000076293945), np.float64(-1615.3499755859375), np.float64(456.1500244140625), np.float64(-823.3500366210938), np.float64(-1530.166015625), np.float64(-820.5000610351562), np.float64(489.1500244140625), np.float64(-1552.429931640625), np.float64(-70.6500015258789), np.float64(-17.850000381469727), np.float64(-1438.9320068359375), np.float64(23.850000381469727), np.float64(145.95001220703125), np.float64(-1681.9000244140625)]"
fabric,push,2,1742113976.609608,"[np.float64(120.60000610351562), np.float64(-30.000001907348633), np.float64(-1614.1400146484375), np.float64(460.6500244140625), np.float64(-822.9000244140625), np.float64(-1533.31201171875), np.float64(-817.6500244140625), np.float64(483.6000061035156), np.float64(-1563.56201171875), np.float64(-63.60000228881836), np.float64(-14.850000381469727), np.float64(-1449.3380126953125), np.float64(34.05000305175781), np.float64(143.10000610351562), np.float64(-1669.5579833984375)]"
